id,viewCount,likeCount,commentCount,concertType,artist,concertNumber,age,accessDate,durationSeconds,durationMinutes,caption,artistFollower,month,year,season
v57WNW-JsgY,90922,559,34,N,Pacifica Quartet,1,3945,2025-07-21,842,14.03,false,268,8,2014,summer
yBEWlarv8Tk,57366,1279,242,H,Palberta,1,1480,2025-07-21,902,15.03,false,4140,5,2021,spring
YjIvKvXjhas,164917,2679,144,N,Palehound,1,3343,2025-07-21,778,12.97,false,1820,4,2016,spring
nRQH04NIzhQ,184935,4792,355,N,Panda Bear,1,51,2025-07-21,910,15.17,false,83600,4,2025,spring
A805D9CVAr0,268562,6081,216,N,Paolo Angeli,1,3517,2025-07-21,1721,28.68,false,1470,10,2015,autumn
_t-nRXwAL1k,11593591,219551,4378,N,Paramore,1,2796,2025-07-21,761,12.68,false,3620000,10,2017,autumn
rW0o-tXJXW0,98288,1250,142,N,Partner,1,2576,2025-07-21,771,12.85,false,2280,5,2018,spring
Er4q34P5Pxs,2233945,19692,552,N,Passion Pit,1,4600,2025-07-21,659,10.98,false,315000,11,2012,autumn
2nFGD1-cmns,159984,5616,269,H,Pastor T.L. Barrett & the Royal Voices Of Life,1,1366,2025-07-21,927,15.45,false,8330,9,2021,autumn
yxteG1thK5I,768042,10088,683,N,Pat Benatar & Neil Giraldo,1,3846,2025-07-21,1228,20.47,false,278000,11,2014,autumn
L1l69tA5oCs,62845,1552,69,H,Patricia Kopatchinskaja,1,1186,2025-07-21,1071,17.85,false,8430,3,2022,spring
b1DUKfmNuSs,603734,11332,415,N,Patrick Watson,1,4754,2025-07-21,882,14.7,false,385000,5,2012,spring
iX_ubL2-sfs,1183627,40497,3165,H,Patti LaBelle,1,1199,2025-07-21,930,15.5,false,390000,2,2022,winter
B1gPVKJ7msI,720386,6196,465,N,Patty Griffin,1,4365,2025-07-21,896,14.93,false,17800,6,2013,summer
TlW29RhUkDc,73617,703,70,N,Paul Jacobs,1,5044,2025-07-21,977,16.28,false,6290,8,2011,summer
HaVsSRXBH78,229301,3232,154,N,Paul Weller,1,3601,2025-07-21,874,14.57,false,1e+05,7,2015,summer
ZpnEn0A4ogc,57087,1436,28,N,Pedro Soler and Gaspar Claus,1,4768,2025-07-21,1073,17.88,false,1,5,2012,spring
C3z7edMwGao,238461,4311,290,N,Pedro The Lion,1,2396,2025-07-21,845,14.08,false,5470,11,2018,autumn
ILrIEKaC450,431964,8663,277,N,Penguin Cafe,1,2905,2025-07-21,955,15.92,false,14900,6,2017,summer
O7x79AtDKEw,567925,12744,690,N,Perfume Genius,1,2909,2025-07-21,569,9.48,false,77600,6,2017,summer
9GLIZrSwFWk,2439752,30245,1756,N,Peter Frampton,1,3327,2025-07-21,1070,17.83,false,192000,4,2016,spring
ptMLdzijCrc,130070,2622,134,N,Peter One,1,680,2025-07-21,957,15.95,true,694,7,2023,summer
4X-362AhbRQ,60650,760,52,N,Peter Silberman,1,2947,2025-07-21,1431,23.85,false,13000,5,2017,spring
gTyY3BCp3pk,34333,258,20,N,Peter Wolf Crier,1,5401,2025-07-21,585,9.75,false,464,8,2010,summer
x26X-N81wY0,196443,4820,237,N,Philip Selway,1,550,2025-07-21,1008,16.8,false,63500,12,2023,winter
ad8bvpdoEqE,990322,20274,3069,N,Phish,1,324,2025-07-21,2078,34.63,false,803000,7,2024,summer
-hLJNZSIwP8,2851817,62706,1238,N,Phoebe Bridgers,1,2741,2025-07-21,751,12.52,false,394000,12,2017,winter
2bOigld3D1k,3033070,87416,2295,H,Phoebe Bridgers,2,1730,2025-07-21,874,14.57,false,395000,9,2020,autumn
w0BPaY6_9hs,3349928,32971,1642,N,Phoenix,1,5492,2025-07-21,756,12.6,false,483000,5,2010,spring
5gP0-sDkFS8,2182143,57983,1890,N,Phony Ppl,1,2279,2025-07-21,1197,19.95,false,118000,3,2019,spring
S8m_Oek-Xec,210203,1480,64,N,Phosphorescent,1,5027,2025-07-21,1222,20.37,false,34600,9,2011,autumn
INcwU-Xk0M4,913109,14218,502,N,Phox,1,3749,2025-07-21,809,13.48,false,11300,3,2015,spring
3Wp99TlXu8U,221210,5263,382,N,Pigeon Pit,1,1044,2025-07-21,975,16.25,false,695,7,2022,summer
weL8HTY1NJU,1993574,33044,1138,N,Pinegrove,1,3101,2025-07-21,765,12.75,false,81500,12,2016,winter
a-V77_moZYw,1081878,33312,922,H,Pino Palladino + Blake Mills,1,1450,2025-07-21,1301,21.68,false,2150,6,2021,summer
9_FL_Vc3yZU,30839,333,33,N,Pistolera,1,4841,2025-07-21,831,13.85,false,285,3,2012,spring
OcFHOGZ-6aM,3527265,41365,1783,N,Pixies,1,4140,2025-07-21,822,13.7,false,441000,2,2014,winter
seKAfbWFWCM,1360306,14667,804,N,Pokey LaFarge,1,5161,2025-07-21,661,11.02,false,58100,4,2011,spring
mt8-QwG8dXM,792238,21208,751,H,Polo G,1,1675,2025-07-21,616,10.27,false,6320000,11,2020,autumn
oCcks-fwq2c,25358963,439861,14461,N,Post Malone,1,661,2025-07-21,1088,18.13,false,28300000,8,2023,summer
iYqZg-YQWH0,171254,2421,90,N,Preservation Hall Jazz Band,1,4179,2025-07-21,1167,19.45,false,25700,12,2013,winter
kgZ1YRDyohs,148317,2001,208,N,Priests,1,2142,2025-07-21,808,13.47,false,12400,7,2019,summer
-jLebs9xraI,1400968,16742,469,H,Prince Royce,1,1339,2025-07-21,885,14.75,true,10800000,10,2021,autumn
CMyNMITOjro,1327779,21035,661,H,Protoje,1,1732,2025-07-21,1104,18.4,false,765000,9,2020,autumn
bEeCz5scUZs,281544,4324,240,N,Protomartyr,1,3472,2025-07-21,594,9.9,false,18900,12,2015,winter
UuSpXmGYw3c,185793,2536,116,N,Public Service Broadcasting,1,4050,2025-07-21,854,14.23,false,44300,5,2014,spring
iXE_K2Kpoqc,2424667,23195,806,N,Punch Brothers,1,3735,2025-07-21,1261,21.02,false,37700,3,2015,spring
ranwgb7qkNk,110782,2046,208,N,Pygmy Lush,1,280,2025-07-21,1367,22.78,false,9860,8,2024,summer
uu5laJPLn7g,131276,1621,66,N,Quetzal,1,3959,2025-07-21,1053,17.55,false,240000,8,2014,summer
TQ0qy5isP6A,106399,1620,80,N,Quilt,1,4057,2025-07-21,685,11.42,false,966000,4,2014,spring
DL1zyUjzwno,4429385,146839,3494,N,RAYE,1,786,2025-07-21,1269,21.15,false,1130000,4,2023,spring
oVVGZd2oH7Y,160138,2776,84,N,RDGLDGRN,1,3150,2025-07-21,724,12.07,false,442000,10,2016,autumn
CKg3FV5gwMc,4014209,444464,21147,H,RM of BTS,1,917,2025-07-21,1085,18.08,true,8.1e+07,12,2022,winter
gSZzJu67EJc,108552,3952,88,N,Rachel Barton Pine,1,3227,2025-07-21,773,12.88,false,12000,8,2016,summer
KoCk1krAX2M,50018,1522,64,H,Rachele Andrioli,1,1595,2025-07-21,947,15.78,false,2170,1,2021,winter
vDZBjxj-QAU,225167,8100,514,H,Rae Khalil,1,1569,2025-07-21,1025,17.08,false,84900,2,2021,winter
iU0_cYjm8HE,6034499,121174,8165,N,Rakim,1,2531,2025-07-21,578,9.63,false,166000,7,2018,summer
ca7JCI5Jjhk,59303,650,48,N,Ralph Stanley,1,5709,2025-07-21,312,5.2,false,42900,10,2009,autumn
zq1T0P7zotA,50350,510,50,N,Rana Santacruz,1,5323,2025-07-21,1099,18.32,false,735,11,2010,autumn
7io8CSHjN2E,194178,6672,252,N,Randall Goosby,1,1004,2025-07-21,1116,18.6,false,3020,9,2022,autumn
1wFWR5qCB2k,1242736,24595,1257,N,Randy Newman,1,2789,2025-07-21,819,13.65,false,129000,10,2017,autumn
lu9QH71YKQw,1456982,18540,662,N,Raphael Saadiq,1,5730,2025-07-21,699,11.65,false,215000,9,2009,autumn
_KKjBeAfdPg,4513608,75722,3406,N,Raphael Saadiq,2,2003,2025-07-21,2217,36.95,false,215000,12,2019,winter
7d2mC9zDkKE,364472,11695,709,N,Rapsody,1,3440,2025-07-21,693,11.55,false,151000,1,2016,winter
B6DLS5tahlM,343705,3917,159,N,Raquel Sofia,1,3888,2025-07-21,1019,16.98,false,83500,10,2014,autumn
ysGErZcZRGY,904218,19129,1008,N,Rare Essence,1,2865,2025-07-21,965,16.08,false,1,8,2017,summer
x9qEmmPSHs8,202866,5712,265,N,Raul Midón,1,2633,2025-07-21,1396,23.27,false,57100,3,2018,spring
sRUoNXE8cT0,64003,2138,149,H,Raul Midón,2,1847,2025-07-21,1182,19.7,false,57100,5,2020,spring
pre9lE3Wa78,4900021,121996,4304,N,Raveena,1,1999,2025-07-21,1045,17.42,false,1480000,12,2019,winter
NEUD2CkKn8o,286054,8141,215,N,Ravi Coltrane Quartet,1,2895,2025-07-21,1566,26.1,false,774,7,2017,summer
KsDT5Wa0hwI,612122,28451,1207,N,Ravyn Lenae,1,1080,2025-07-21,948,15.8,false,168000,6,2022,summer
CbotsXwCbNE,9455704,136789,5908,N,Rawayana,1,626,2025-07-21,1259,20.98,true,927000,9,2023,autumn
K6NR9DYiEqc,113891,2421,135,H,Raye Zaragoza,1,1304,2025-07-21,977,16.28,false,1140000,11,2021,autumn
jE6R7yglXpU,115346,1706,129,N,Real Estate,1,4813,2025-07-21,758,12.63,false,206000,4,2012,spring
0kQD1P0_KUs,230883,2166,102,N,Red Baraat,1,4861,2025-07-21,849,14.15,false,5290,2,2012,winter
lgmw41CY1Fo,2017657,48982,1573,N,Red Baraat,2,3003,2025-07-21,1034,17.23,false,5290,3,2017,spring
dRmRr3Z8Zv8,2566150,33238,1672,N,Reggie Watts,1,4712,2025-07-21,1071,17.85,false,154000,7,2012,summer
fAVEuYk5qiw,149704,2430,87,N,Regina Carter,1,5495,2025-07-21,756,12.6,false,996,5,2010,spring
Eq5inG547JA,2504951,78998,3679,N,Regina Spektor,1,1036,2025-07-21,1463,24.38,false,465000,8,2022,summer
X_myO7_7KKk,726382,28092,1116,N,Remi Wolf,1,267,2025-07-21,1313,21.88,false,175000,9,2024,autumn
2ZNKLUHeJtg,255033,5223,200,N,Renaud Garcia-Fons,1,4623,2025-07-21,981,16.35,false,65100,10,2012,autumn
XnNCJI_LUhg,293626,4539,171,N,René Marie,1,3220,2025-07-21,1206,20.1,false,1130,8,2016,summer
w1hiwVawMb4,71942,7819,22,N,Restorations,1,3584,2025-07-21,808,13.47,false,5440000,8,2015,summer
4Majbw74o1I,257757,6115,257,N,Rev. Sekou And The Seal Breakers,1,2516,2025-07-21,1207,20.12,false,77,7,2018,summer
Y8xGS9eJQRg,9242555,202305,4175,N,Rex Orange County,1,1899,2025-07-21,1117,18.62,false,1780000,3,2020,spring
q0fIdFx3pbY,380380,8025,360,N,Rhiannon Giddens,1,2083,2025-07-21,1059,17.65,false,75900,9,2019,autumn
h4luI94cSi8,155815,4999,242,H,Rhiannon Giddens,2,1835,2025-07-21,1216,20.27,false,76100,5,2020,spring
YkkKUARRpeU,3607245,45403,1243,N,Rhye,1,2608,2025-07-21,1117,18.62,false,547000,4,2018,spring
1tcNmAuVU5A,266772,2808,179,N,Richard Thompson,1,5239,2025-07-21,782,13.03,false,12300,2,2011,winter
A7dobkCQj74,2798524,49131,6051,H,Rick Ross,1,1571,2025-07-21,1238,20.63,false,3930000,2,2021,winter
z3ZFoo4-TdU,479954,28392,1221,H,Rico Nasty,1,1372,2025-07-21,818,13.63,false,658000,9,2021,autumn
85_uFm1R5TA,1225783,70753,3064,H,Rina Sawayama,1,1509,2025-07-21,903,15.05,false,483000,4,2021,spring
G1jq_2-l6wA,106343,2668,186,N,Rio Mira,1,2037,2025-07-21,857,14.28,false,515,11,2019,autumn
vnQA-A2ZvE8,786741,18190,679,N,Rising Appalachia,1,1946,2025-07-21,1047,17.45,false,191000,2,2020,winter
ZVEeAxeyAPU,1565057,63696,2253,N,Rita Payés,1,247,2025-07-21,1364,22.73,true,177000,10,2024,autumn
Iyzf1EKNyno,340116,4583,155,N,River Whyless,1,3426,2025-07-21,907,15.12,false,3250,1,2016,winter
fKVZEfxDvcM,420848,10673,523,N,Ro James,1,3098,2025-07-21,746,12.43,false,426000,12,2016,winter
fEjzBKo-sxI,1649128,16703,864,N,Robert Cray,1,4608,2025-07-21,1166,19.43,false,16500,10,2012,autumn
snJ_lTsMKlM,145661,1518,86,N,Robert Ellis,1,3301,2025-07-21,701,11.68,false,211000,5,2016,spring
oGTVoX7AaRc,2661691,44823,1415,N,Robert Glasper Experiment,1,4154,2025-07-21,1498,24.97,false,277000,1,2014,winter
srn5Cd9yR3Y,2682220,52233,2518,H,Robert Plant and Alison Krauss,1,1271,2025-07-21,691,11.52,false,372000,12,2021,winter
vdph2l0iw74,274220,8161,359,N,Roberto Fonseca,1,121,2025-07-21,1125,18.75,true,11600,2,2025,winter
uQAQg7F89DY,56721,1022,138,N,Robin Olson,1,2623,2025-07-21,327,5.45,false,1710,4,2018,spring
sR7JdLO_y5s,2279275,39102,1288,H,Rod Wave,1,1499,2025-07-21,888,14.8,false,6760000,4,2021,spring
KC0pfCv4A0Y,4876360,85614,2776,H,Roddy Ricch,1,1794,2025-07-21,872,14.53,false,7410000,7,2020,summer
KjqQLTCU5fU,115252,2975,62,N,Rodney Crowell,1,4008,2025-07-21,644,10.73,false,31900,6,2014,summer
ppDcuEyNoIU,2026560,45487,1370,N,Rodrigo Amarante,1,3938,2025-07-21,1095,18.25,false,86900,8,2014,summer
wKd0HNg1kFQ,2415941,38723,996,N,Rodrigo y Gabriela,1,5709,2025-07-21,728,12.13,false,202000,10,2009,autumn
PMpGjox3TBs,1281472,40163,1568,H,Rodrigo y Gabriela,2,1865,2025-07-21,1384,23.07,false,202000,4,2020,spring
gnKRe1-zF28,94137,3053,115,H,Roger Eno,1,1136,2025-07-21,1044,17.4,false,115000,4,2022,spring
bpY060dYQgM,82210,3193,129,H,Rokia Traoré,1,1594,2025-07-21,913,15.22,false,17100,1,2021,winter
9ix2DCAzDp0,213913,6561,225,H,Ron Carter,1,1129,2025-07-21,559,9.32,false,7380,5,2022,spring
iKuFujJq6zU,227673,2463,235,N,Roomful Of Teeth,1,3859,2025-07-21,833,13.88,false,2240,11,2014,autumn
a86HDx0h768,110842,467,28,N,Rosa Díaz,1,3700,2025-07-21,963,16.05,false,1060,4,2015,spring
F0Za2ZHmVNI,133731,1768,156,N,Rosanne Cash,1,2075,2025-07-21,991,16.52,false,59900,10,2019,autumn
XyyzwrL4msk,124666,2285,169,N,Rosie Tucker,1,186,2025-07-21,939,15.65,false,1410,12,2024,winter
X8LTs6EZF-Y,78637,1680,85,H,Rostam,1,1459,2025-07-21,712,11.87,false,17400,6,2021,summer
CghK8iVUHBs,2740882,87171,4556,N,Roy Ayers,1,2647,2025-07-21,1461,24.35,false,46800,3,2018,spring
8Zpkw5oEnvo,116382,4362,145,N,Royal Thunder,1,2923,2025-07-21,869,14.48,false,1930,6,2017,summer
ywicdvAo5AQ,209528,7514,548,H,"Royce 5'9""",1,1365,2025-07-21,1110,18.5,false,402000,9,2021,autumn
OEVpAefIrU0,1064442,12229,668,N,Rubblebucket,1,3788,2025-07-21,825,13.75,false,13000,1,2015,winter
PcPS-21ZVMw,478012,33456,2347,S,"Ruby Ibarra, 2025 Tiny Desk Contest Winner",1,8,2025-07-21,1193,19.88,true,11600000,5,2025,spring
58KepbLWzus,97145,1564,80,N,Rudresh Mahanthappa,1,4813,2025-07-21,1187,19.78,false,876,4,2012,spring
xCmcvsCxfng,467629,5958,289,N,Rufus Wainwright,1,4623,2025-07-21,927,15.45,false,131000,10,2012,autumn
u-syZXHPcJE,3851708,68269,2295,N,Run The Jewels,1,3035,2025-07-21,699,11.65,false,556000,2,2017,winter
cU7ClSwoTp4,92255,907,40,N,Ryan Keberle & Catharsis,1,3894,2025-07-21,1159,19.32,false,832,10,2014,autumn
K8VetbXWbFM,868251,35244,4741,N,Ryan Leslie,1,315,2025-07-21,1272,21.2,false,2230000,7,2024,summer
mpdZZhRBnOg,125250,2934,150,H,S. Carey,1,1142,2025-07-21,1043,17.38,false,6280,4,2022,spring
71XmVyRCe4M,135689,2888,184,N,S.G. Goodman,1,954,2025-07-21,977,16.28,false,7160,10,2022,autumn
0VvdSqp69Lc,173015,4607,135,H,SFJAZZ Collective,1,1030,2025-07-21,1037,17.28,false,47500,8,2022,summer
vkzlU2fDLs8,1812111,52923,1340,N,SIX The Musical,1,1009,2025-07-21,1185,19.75,false,255000,9,2022,autumn
saT8AUI7RyU,142551,2768,126,N,SOAK,1,3595,2025-07-21,943,15.72,false,149000,8,2015,summer
g5N9AOfgLZA,246769,6904,546,N,SUNSET BLVD.,1,32,2025-07-21,1386,23.1,false,11300,5,2025,spring
Vrk2Q9AZrYI,5491050,192991,15301,N,SWV,1,343,2025-07-21,1514,25.23,false,541000,6,2024,summer
k51uMl8rhp0,169482,10549,940,H,Sa-Roc,1,1828,2025-07-21,1205,20.08,false,67800,6,2020,summer
LTzmjU8aOR4,3821485,93784,3139,N,Saba,1,2433,2025-07-21,927,15.45,false,3250000,10,2018,autumn
BEoGvTlJMyY,14211416,400572,12135,N,Sabrina Carpenter,1,168,2025-07-21,1571,26.18,false,11800000,12,2024,winter
YIguSzBUo8o,57234,2014,129,H,Sad13,1,1680,2025-07-21,1052,17.53,false,1100,10,2020,autumn
JNNnk0tdY3w,150035,4284,129,N,Saint Sister,1,2158,2025-07-21,798,13.3,false,41200,7,2019,summer
X8hnp9M4JCo,1597393,17476,693,N,Saintseneca,1,3965,2025-07-21,651,10.85,false,1750,7,2014,summer
Fw2X9dMtDmc,392286,6411,173,N,Sam Amidon & Bill Frisell,1,3838,2025-07-21,982,16.37,false,23500,12,2014,winter
syxhhSFNe-c,1059243,11419,530,N,Sam Beam & Jesca Hoop,1,3287,2025-07-21,761,12.68,false,6470,6,2016,summer
x1mSr92dBfg,180531,1475,118,N,Sam Lee,1,3556,2025-07-21,1072,17.87,false,47300,9,2015,autumn
ANOrllutAhs,176248,2060,186,N,Sam Phillips,1,5904,2025-07-21,1104,18.4,false,4280,4,2009,spring
L_BHC2l30pY,16576621,316294,10878,N,Sam Smith,1,616,2025-07-21,1248,20.8,false,16900000,9,2023,autumn
lCQAgRoVMCo,414778,10927,405,N,Samia,1,576,2025-07-21,1215,20.25,false,753000,11,2023,autumn
ICUoG54pIW0,109872,2595,120,H,Samora Pinderhughes,1,1148,2025-07-21,1200,20,false,3550,4,2022,spring
svxhRbzGpMU,599892,20766,980,H,Sampa The Great,1,1564,2025-07-21,1018,16.97,false,208000,2,2021,winter
fnIu25lXXY8,4178930,89472,2625,N,Sampha,1,2992,2025-07-21,938,15.63,false,185000,3,2017,spring
WyXFfKYbtQU,1817157,58172,1795,N,Sampha,2,555,2025-07-21,1389,23.15,false,185000,11,2023,autumn
2K9gjhbT7xs,288477,2396,145,N,San Fermin,1,4238,2025-07-21,802,13.37,false,12000,10,2013,autumn
H-Dvde1mCSI,90004,2974,226,N,Sandbox Percussion,1,70,2025-07-21,1253,20.88,false,3080,3,2025,spring
IG76Rf28MQA,700530,22826,1290,N,Santigold,1,928,2025-07-21,1319,21.98,false,170000,11,2022,autumn
1aq9WjdCUik,130128,3549,149,H,Sara Watkins,1,1485,2025-07-21,1040,17.33,false,8070,5,2021,spring
Bm5anO_Yd2s,123264,1821,84,N,Sarah Cahill,1,658,2025-07-21,1173,19.55,false,1100,8,2023,summer
VxpuB10FaSE,862612,9561,443,N,Sarah Jarosz,1,4197,2025-07-21,719,11.98,false,54500,12,2013,winter
6X1uocXxyQo,40489,1610,38,S,Sarah Siskind,1,1917,2025-07-21,850,14.17,false,658,3,2020,spring
eXfVIPqcF9I,289081,7705,419,N,Saul Williams,1,3178,2025-07-21,1248,20.8,false,22600,9,2016,autumn
MQBuO2yWsFQ,456614,11154,547,N,Saya Gray,1,93,2025-07-21,1089,18.15,false,43500,3,2025,spring
ajNYTJcF6rE,7161325,210211,21934,N,Scarface,1,536,2025-07-21,1888,31.47,false,1280000,12,2023,winter
HwgV6MJneR8,508410,13334,428,N,Scott Mulvahill,1,2293,2025-07-21,904,15.07,false,37900,2,2019,winter
EPn9rgccqqw,200465,2811,205,N,Screaming Females,1,4883,2025-07-21,642,10.7,false,4480,1,2012,winter
XyHkoKwPtaw,3161066,107046,5357,N,Sean Paul,1,371,2025-07-21,1240,20.67,false,5080000,5,2024,spring
mTkmIgrj1CA,170033,1809,94,N,Sean Rowe,1,5009,2025-07-21,1075,17.92,false,21300,9,2011,autumn
jdHPotMqv1M,3164848,30064,1561,H,Sech,1,1341,2025-07-21,728,12.13,true,1e+07,10,2021,autumn
JZyaHcYEsWM,144845,3310,165,N,Selina Moon,1,820,2025-07-21,982,16.37,false,7550,3,2023,spring
UaAYjdHvw4I,139308,878,62,N,Sera Cahoone,1,5903,2025-07-21,1283,21.38,false,494,4,2009,spring
uSgJbqaYS74,355522,6021,232,N,Seratones,1,3339,2025-07-21,777,12.95,false,16500,4,2016,spring
gMp0SlkVU8w,24733500,109502,0,N,Sesame Street,1,2174,2025-07-21,948,15.8,false,27500000,6,2019,summer
2Ws_5-hiqao,4792006,145195,3424,S,Seu Jorge,1,1755,2025-07-21,1114,18.57,false,1560000,8,2020,summer
LMQp9x3hkMc,1006061,24057,1078,H,Sevana,1,1592,2025-07-21,1196,19.93,false,149000,1,2021,winter
2o-4iD-ZNFc,496550,21623,1089,H,Sevdaliza,1,1613,2025-07-21,1093,18.22,false,1210000,1,2021,winter
4wQUv87URYU,132729,2799,242,N,Shabazz Palaces,1,2776,2025-07-21,683,11.38,false,7340,10,2017,autumn
GYmYQvkGlro,281074,12171,841,N,Shae Universe,1,304,2025-07-21,1341,22.35,false,110000,8,2024,summer
TtYtyz8KE74,2062690,20503,722,N,Shakey Graves,1,3461,2025-07-21,1087,18.12,false,62100,12,2015,winter
Cx8AaSvH4EQ,1168855,55232,2096,N,Shakti,1,585,2025-07-21,1180,19.67,false,1210000,10,2023,autumn
dYlX_R9opns,187636,5582,253,H,Shame,1,1407,2025-07-21,1118,18.63,false,28800,7,2021,summer
2fIJPxCjlPk,117532,1596,99,N,Shamir,1,3598,2025-07-21,768,12.8,false,34900,7,2015,summer
0ae35GYcJPA,77335,2260,95,N,Sharon Isbin & Amjad Ali Khan's Strings for Peace,1,49,2025-07-21,1032,17.2,false,9340,4,2025,spring
iRENaUQc5No,272140,5279,172,N,Sharon Jones & The Dap-Kings,1,3455,2025-07-21,786,13.1,false,11900,12,2015,winter
ECVEVDES3Js,627219,5653,304,N,Sharon Van Etten,1,5317,2025-07-21,940,15.67,false,113000,11,2010,autumn
eztrJeHyP_8,1275254,24492,839,N,Sharon Van Etten,2,2061,2025-07-21,795,13.25,false,113000,10,2019,autumn
WZoezkHVXL4,88235,933,84,N,Shearwater,1,5904,2025-07-21,1117,18.62,false,11000,4,2009,spring
eHMv0tUe5eE,195602,5288,427,N,Sheer Mag,1,217,2025-07-21,1125,18.75,false,86000,11,2024,autumn
GjZ2XqYzPTI,714749,24769,1598,N,Sheila E.,1,238,2025-07-21,1347,22.45,true,84700,10,2024,autumn
8Yu6CQcnQ_A,304215,10797,302,N,Sheku Kanneh-Mason,1,934,2025-07-21,822,13.7,false,102000,11,2022,autumn
6xzmBkhyGxQ,359573,10486,572,H,Shelley FKA DRAM,1,1502,2025-07-21,903,15.05,false,1250000,4,2021,spring
kCcmk4-FZwY,5395206,57801,2513,N,Sheryl Crow,1,2005,2025-07-21,2107,35.12,false,445000,12,2019,winter
p3wLRo9zE5w,222311,8053,605,H,Shirley Caesar,1,1197,2025-07-21,792,13.2,false,143000,2,2022,winter
n8SdsHsiZ7k,111709,3699,194,H,Shirley Collins,1,1669,2025-07-21,1032,17.2,false,2820,11,2020,autumn
LbVD8k9qA6k,776528,6241,283,N,Shovels & Rope,1,4280,2025-07-21,893,14.88,false,562000,9,2013,autumn
lXd4EmgFozI,236119,5337,230,N,Shucked,1,564,2025-07-21,1353,22.55,false,308000,11,2023,autumn
WSIb1ViLWDI,4433579,87200,3308,N,SiR,1,1943,2025-07-21,931,15.52,false,450000,2,2020,winter
msdmQDNxsfw,800380,23861,1227,N,Sid Sriram,1,758,2025-07-21,1416,23.6,false,1280000,5,2023,spring
OO6QUgGMp2A,1428839,37378,2589,N,Sierra Ferrell,1,296,2025-07-21,1083,18.05,false,133000,8,2024,summer
uZJscRYBmIg,132417,1451,58,N,Sierra Leone's Refugee All Stars,1,5170,2025-07-21,1016,16.93,false,1190,4,2011,spring
S52_XxBwbJg,1111716,43697,1232,H,Silvana Estrada,1,1348,2025-07-21,1224,20.4,true,350000,9,2021,autumn
zoAs0-nXPQM,307315,10287,421,N,Silvia Pérez Cruz,1,332,2025-07-21,1342,22.37,true,74100,7,2024,summer
HbMXaZrdcNY,73311,873,56,N,Simone Dinnerstein,1,4020,2025-07-21,1053,17.55,false,2050,6,2014,summer
0SMTWfLCi8g,198449,3213,121,N,Sinkane,1,2972,2025-07-21,877,14.62,false,5690,4,2017,spring
Xpb8L4qlrYw,401348,5837,344,N,Sister Sparrow & The Dirty Birds,1,3329,2025-07-21,1036,17.27,false,4320,4,2016,spring
WV0xX1hAJok,128964,1261,63,N,Skinny Lister,1,4351,2025-07-21,740,12.33,false,7240,7,2013,summer
emPobfT6kOk,226296,4547,363,H,Sleater-Kinney,1,1436,2025-07-21,1016,16.93,false,20700,7,2021,summer
bEyxy8S1MN8,180804,3885,214,N,Sleater-Kinney,2,410,2025-07-21,1074,17.9,false,20700,4,2024,spring
-MefNjyFer8,193373,3129,327,H,Sloppy Jane,1,1297,2025-07-21,801,13.35,false,9990,11,2021,autumn
m_bOjWb0KeI,1148588,23958,1639,N,Smif-N-Wessun,1,2447,2025-07-21,845,14.08,false,16700,9,2018,autumn
5WG_-0Qh3kc,1036397,28016,1977,N,Smokey Robinson,1,599,2025-07-21,1781,29.68,false,264000,10,2023,autumn
21ix1OwPoY8,934694,18734,816,N,Snail Mail,1,2814,2025-07-21,899,14.98,false,30700,9,2017,autumn
vfzu33BfRHE,4295996,99658,3803,N,Snarky Puppy,1,2018,2025-07-21,1257,20.95,false,232000,11,2019,autumn
Qll7IHN0I4Q,18209280,228297,7525,N,Snoh Aalegra,1,1929,2025-07-21,994,16.57,false,549000,2,2020,winter
3EDGt5l5_20,108883,1040,66,N,So Percussion,1,4810,2025-07-21,880,14.67,false,91700,4,2012,spring
KZk3eoAb6Ck,193028,8108,345,H,Soccer Mommy,1,1900,2025-07-21,981,16.35,false,57400,3,2020,spring
a6_RFp5xlGA,435753,10177,440,N,Soccer Mommy,2,870,2025-07-21,1224,20.4,false,57300,1,2023,winter
eKSjxfYbxzc,102915,1700,116,N,Sofia Rei,1,4120,2025-07-21,1246,20.77,false,3400,2,2014,winter
6cQUKZXoHlE,154780,1207,76,H,Sofia Rei,2,1602,2025-07-21,929,15.48,false,3400,1,2021,winter
q9xLciMB1RA,337120,5150,128,N,Son Little,1,3455,2025-07-21,838,13.97,false,6730,12,2015,winter
7R35_SvWFKY,522803,11612,376,N,Son Lux,1,3577,2025-07-21,987,16.45,false,176000,8,2015,summer
Lr3T3BxxSVA,112804,3558,216,H,Son Lux,2,1500,2025-07-21,1003,16.72,false,176000,4,2021,spring
S1qpVSz3pP4,282669,7140,258,H,Son Rompe Pera,1,1224,2025-07-21,1117,18.62,true,17300,1,2022,winter
bepALS8u1zM,116092,4122,117,S,Sondre Lerche,1,1910,2025-07-21,862,14.37,false,16800,3,2020,spring
pCGUsORIHhM,658231,10966,396,N,Songhoy Blues,1,3612,2025-07-21,788,13.13,false,9950,7,2015,summer
so9Xt6eYoSI,108306,4502,171,N,Souad Massi,1,4706,2025-07-21,801,13.35,false,84700,7,2012,summer
uA5hf_94Ffc,297538,8942,692,N,Soul Glo,1,434,2025-07-21,911,15.18,false,4550,3,2024,spring
